Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,331,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517995320.730	,21.440,185.560000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92,37656,0.008,0.0,20.428,0.976,0.194,0.009,0.152,0.007,0.238,0.000
0,4294967295,332,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517995461.850	,2.000,119.560000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428,5141,0.432,0.303,0.628,0.44,0.23,0.161,0.129,0.09,0.0,0.000
0,4294967295,333,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517995669.210	,21.600,205.500000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.059,37907,0.008,0.0,20.416,0.969,0.176,0.008,0.151,0.007,0.238,0.000
0,4294967295,334,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517995798.510	,2.080,107.650000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,5363,0.432,0.29,0.657,0.441,0.25,0.168,0.136,0.091,0.0,0.000
0,4294967295,335,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517995976.890	,21.420,176.420000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.917,37651,0.008,0.0,20.421,0.976,0.178,0.009,0.158,0.008,0.238,0.000
0,4294967295,336,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517996141.370	,2.020,142.830000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468,5283,0.432,0.295,0.64,0.436,0.246,0.168,0.144,0.098,0.0,0.000
0,4294967295,337,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517996322.550	,21.580,179.230000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.078,37940,0.008,0.0,20.417,0.969,0.174,0.008,0.154,0.007,0.238,0.000
0,4294967295,338,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517996495.170	,2.160,151.170000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589,5719,0.432,0.272,0.76,0.479,0.248,0.156,0.138,0.087,0.0,0.000
0,4294967295,339,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517996681.630	,21.440,184.340000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.893,37607,0.008,0.0,20.4,0.976,0.179,0.009,0.144,0.007,0.238,0.000
0,4294967295,340,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517996837.710	,2.100,134.560000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,5365,0.432,0.29,0.667,0.448,0.245,0.164,0.133,0.089,0.0,0.000
0,4294967295,341,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517997026.470	,21.640,186.650000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.092,37966,0.008,0.0,20.438,0.969,0.172,0.008,0.15,0.007,0.238,0.000
0,4294967295,342,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517997172.090	,2.120,123.860000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501,5404,0.432,0.288,0.651,0.433,0.263,0.175,0.14,0.093,0.0,0.000
0,4294967295,343,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517997363.390	,21.380,189.380000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.904,37627,0.008,0.0,20.407,0.976,0.183,0.009,0.158,0.008,0.238,0.000
0,4294967295,344,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517997506.470	,1.960,121.620000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455,5237,0.432,0.297,0.619,0.426,0.258,0.178,0.145,0.1,0.0,0.000
0,4294967295,345,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517997696.670	,21.480,188.290000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.003,37806,0.008,0.0,20.399,0.971,0.164,0.008,0.161,0.008,0.238,0.000
0,4294967295,346,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517997853.450	,2.020,135.270000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5257,0.432,0.296,0.626,0.429,0.255,0.174,0.144,0.098,0.0,0.000
0,4294967295,347,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517998037.310	,21.380,181.730000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.863,37553,0.008,0.0,20.419,0.979,0.163,0.008,0.151,0.007,0.238,0.000
0,4294967295,348,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517998180.410	,1.960,121.870000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,5113,0.432,0.304,0.604,0.425,0.239,0.169,0.136,0.096,0.0,0.000
0,4294967295,349,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432517998365.030	,21.540,182.540000,1,0,YES,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.014,37825,0.008,0.0,20.407,0.971,0.171,0.008,0.15,0.007,0.238,0.000
0,4294967295,350,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432517998515.610	,2.060,128.960000,2,0,NO,"""1024;1024""",INT64;INT64,ND;ND,"""1024""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461,5260,0.432,0.296,0.622,0.425,0.254,0.174,0.143,0.098,0.0,0.000
