Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
28,4294967295,421,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524670950.342	,1.456,194.344000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,636,0.039,0.11,0.12,0.34,0.095,0.269,0.082,0.233,0.0,0.000
29,4294967295,422,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524671106.342	,1.680,154.544000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,808,0.032,0.072,0.163,0.363,0.156,0.348,0.084,0.187,0.0,0.000
29,4294967295,423,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524671292.998	,1.440,185.070000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,614,0.039,0.114,0.106,0.311,0.095,0.279,0.083,0.244,0.0,0.000
30,4294967295,424,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524671455.198	,1.664,160.810000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,814,0.032,0.071,0.169,0.375,0.151,0.334,0.084,0.187,0.0,0.000
30,4294967295,425,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524671644.918	,1.464,188.086000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,635,0.039,0.11,0.118,0.334,0.094,0.268,0.083,0.235,0.0,0.000
31,4294967295,426,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524671811.102	,1.696,164.536000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,813,0.032,0.071,0.165,0.365,0.154,0.341,0.084,0.187,0.0,0.000
31,4294967295,427,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524672018.302	,1.376,205.554000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,635,0.039,0.11,0.121,0.343,0.095,0.269,0.085,0.241,0.0,0.000
32,4294967295,428,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524672166.798	,1.600,147.124000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,805,0.032,0.072,0.167,0.373,0.153,0.343,0.086,0.191,0.0,0.000
32,4294967295,429,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524672374.222	,1.400,205.900000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,634,0.039,0.11,0.122,0.345,0.093,0.265,0.084,0.24,0.0,0.000
33,4294967295,430,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524672536.758	,1.600,161.100000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,795,0.032,0.073,0.159,0.361,0.153,0.347,0.086,0.194,0.0,0.000
33,4294967295,431,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524672723.038	,1.464,184.650000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,628,0.039,0.111,0.109,0.314,0.097,0.277,0.085,0.244,0.0,0.000
34,4294967295,432,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524672867.598	,1.720,143.036000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,823,0.032,0.07,0.168,0.368,0.153,0.335,0.087,0.191,0.0,0.000
34,4294967295,433,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524673063.022	,1.416,193.780000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,616,0.039,0.114,0.112,0.328,0.092,0.268,0.085,0.248,0.0,0.000
35,4294967295,434,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524673212.038	,1.664,147.584000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,816,0.032,0.071,0.173,0.382,0.15,0.331,0.087,0.191,0.0,0.000
35,4294967295,435,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524673412.598	,1.440,198.836000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,628,0.039,0.111,0.117,0.334,0.094,0.269,0.083,0.239,0.0,0.000
